track_id,track_name,artist_names,genres,valence,danceability,energy,mood,album_name,release_date,album_cover_640x640
7v4ylmKi7XD0tRxdU5JNv3,The Stage Is Set,['MGM Studio Orchestra'],"classic soundtrack, vintage broadway",0.154,0.192,0.0872,Sad,Singin' in the Rain (Original Motion Picture Soundtrack) [Deluxe Version],1952-04-11,https://i.scdn.co/image/ab67616d00004851701dfe48ddb212fc32189dcd
7v5rsCN3LhX9XaIlWyTdx3,Steal Away - Remastered,['Robbie Dupree'],yacht rock,0.713,0.721,0.57,Upbeat,Robbie Dupree,1980-12-01,https://i.scdn.co/image/ab67616d0000b273b7e815ed0bb6fda375423c88
7v6Csapj3O71qXQxL3af6X,Main Title (Singin' In The Rain) - Alternate Version,['MGM Studio Orchestra'],"classic soundtrack, vintage broadway",0.61,0.438,0.426,Upbeat,Singin' in the Rain (Original Motion Picture Soundtrack) [Deluxe Version],1952-04-11,https://i.scdn.co/image/ab67616d00004851701dfe48ddb212fc32189dcd
7v7NjssrHUYWQcAtT29qu9,Chain Gang,['Sam Cooke'],"vocal jazz, classic soul, soul",0.931,0.701,0.748,Upbeat,30 Greatest Hits: Portrait of a Legend 1951-1964,2003-06-17,https://i.scdn.co/image/ab67616d00004851eecd52ae61ea9915ba46d251
7v8YDCoM60xCPuSbXerImD,Hello Stranger,['Barbara Lewis'],"rhythm and blues, motown, classic soul",0.82,0.458,0.1639999999999999,Upbeat,Hello Stranger,1963-01-01,https://i.scdn.co/image/ab67616d0000485117f7e6e52b409f6e5dd30c79
7v96VvFLS0wSYT8kewNLRy,24 (feat. Lil Baby),"['Money Man', 'Lil Baby']","memphis hip hop, atl trap, atl hip hop, southern hip hop, trap, rap",0.459,0.868,0.638,Neutral,24 (feat. Lil Baby),2020-08-14,https://i.scdn.co/image/ab67616d0000b27367401abda9d765ac669f6ea2
7v9Q0dAb9t7h8gJOkcJHay,Face to Face,['Daft Punk'],"rock, electro, filter house",0.963,0.8740000000000001,0.4370000000000001,Upbeat,Discovery,2001-03-12,https://i.scdn.co/image/ab67616d0000b2736610c21366e613bfd9f5d197
7vAw4LLIms6X8ZHcbtoazz,I Wonder Why,['Dion & The Belmonts'],"rockabilly, doo-wop, brill building pop, rock-and-roll",0.901,0.506,0.6990000000000001,Upbeat,Presenting Dion And The Belmonts,1959-01-01,https://i.scdn.co/image/ab67616d000048517a609132064a415169a915cc
7vCAPGfk46iIyikreugUay,Coming into Los Angeles - Remastered,['Arlo Guthrie'],"country rock, folk, folk rock, singer-songwriter",0.54,0.5579999999999999,0.7440000000000001,Neutral,Running Down the Road (Remastered),1969-08-02,https://i.scdn.co/image/ab67616d000048517ad128953bbf0fc542911a12
7vCEPLGrLHqBHyRPPsweYY,"Wonderful World, Beautiful People - Single Version",['Jimmy Cliff'],"roots reggae, reggae",0.904,0.782,0.386,Upbeat,"Wonderful World, Beautiful People",1970,https://i.scdn.co/image/ab67616d0000485153ead70b80f92eae59f9f18c
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,['John Mayer'],"neo mellow, singer-songwriter",0.687,0.647,0.7290000000000001,Upbeat,Room For Squares,2001-08-16,https://i.scdn.co/image/ab67616d0000b2738848d57cbfa7751e028f4dc9
7vGuf3Y35N4wmASOKLUVVU,Silence,"['Marshmello', 'Khalid']","edm, progressive electro house, brostep, pop, pop r&b",0.286,0.52,0.7609999999999999,Sad,Silence,2017-08-11,https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8
7vHxSRFcQv1az1Kxg4Vi4C,"Somewhere, My Love (Lara's Theme from ""Dr. Zhivago"")",['Andy Williams'],"easy listening, adult standards",0.467,0.177,0.365,Neutral,,,
7vI2UMCyF56ZNDbVZmKiJ2,"Baby, I'm For Real",['The Originals'],"southern soul, motown, classic soul, northern soul",0.377,0.341,0.263,Sad,"Baby, I'm For Real",1969-01-01,https://i.scdn.co/image/ab67616d00004851d12c40e9c2140939ac4ba130
7vIRcK7JHF2Ewe6DPrhBI6,The Moon Of Manakoora,"['Les Paul', 'Mary Ford']",space age pop,0.132,0.28,0.173,Sad,Les Paul's New Sound (Vol. 2),1951-01-01,https://i.scdn.co/image/ab67616d000048513903aabcdfaddd820394504f
7vJRHZP1PuNwjUcoCsWlul,Old Friends,['Simon & Garfunkel'],"classic rock, folk, folk rock, rock, melancholia, mellow gold, soft rock",0.3,0.202,0.176,Sad,Bookends,1968-04-03,https://i.scdn.co/image/ab67616d00004851d8fb5b4308dc27f210064ef4
7vJaNv4ItDyYXXCVRJreh6,Let's Work Together,['Canned Heat'],"blues rock, country rock, classic rock, folk rock, traditional blues, psychedelic rock, electric blues, blues",0.871,0.746,0.713,Upbeat,Future Blues (Expanded Edition),1970-08-03,https://i.scdn.co/image/ab67616d0000485103734cc395470357196c07f4
7vJnM5FUcOV3xAKJHSSUWj,"I'm Alright - Theme from ""Caddyshack""",['Kenny Loggins'],"yacht rock, classic rock, album rock, new wave pop, singer-songwriter, mellow gold, soft rock",0.95,0.5539999999999999,0.833,Upbeat,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",1997-03-25,https://i.scdn.co/image/ab67616d0000b27319db9ac54c80a898a179f0f1
7vMS7xSaSUwpirgzD346Q6,It's A Long Way There - 2010 Digital Remaster,['Little River Band'],"yacht rock, classic rock, album rock, singer-songwriter, mellow gold, soft rock",0.304,0.392,0.594,Sad,,,
7vNq9awmDqVRUhA0HW1OaL,Rock-A-Bye Your Baby with a Dixie Melody,['Aretha Franklin'],"memphis soul, jazz blues, classic soul, soul, vocal jazz, southern soul",0.747,0.635,0.5820000000000001,Upbeat,,,
7vOYp7KJ8gVmVbcatSVf9J,Return of the Grievous Angel - 2006 Remaster,['Gram Parsons'],"country rock, folk, folk rock, cosmic american, alternative country, singer-songwriter, roots rock",0.616,0.632,0.565,Upbeat,Grievous Angel,1974,https://i.scdn.co/image/ab67616d000048514c5fedbe6cf1a65f70d5c30e
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,['Bobby Helms'],Unknown,0.8059999999999999,0.754,0.424,Upbeat,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,https://i.scdn.co/image/ab67616d00004851fd56f3c7a294f5cfe51c7b17
7vRAwhAnJMC0jCeypmKFJh,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']","jazz blues, adult standards, jazz, jazz piano, torch song, stride, harlem renaissance, soul, swing, vocal jazz",0.191,0.484,0.0823,Sad,Lady Day: The Complete Billie Holiday On Columbia - Vol. 7,1935,https://i.scdn.co/image/ab67616d000048515c6cd9a8fb5b97fbd5f9c4b7
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)","['gnash', ""Olivia O'Brien""]","pop, alt z",0.18,0.4920000000000001,0.275,Sad,us,2016-03-25,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8
7vS3Y0IKjde7Xg85LWIEdP,Problem,"['Ariana Grande', 'Iggy Azalea']","australian hip hop, pop, dance pop",0.625,0.66,0.805,Upbeat,My Everything (Deluxe),2014-08-22,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa
7vSn3VNbzOtPebdj6ZSebj,If You're Going Through Hell (Before The Devil Even Knows),['Rodney Atkins'],"country road, contemporary country, country",0.7909999999999999,0.5660000000000001,0.898,Upbeat,If You're Going Through Hell,2006-07-18,https://i.scdn.co/image/ab67616d0000b27394dc873336395f0315306a34
7vUfTjiMjFfXe7Brz62tXH,Rockaria!,['Electric Light Orchestra'],"beatlesque, glam rock, classic rock, album rock, art rock, symphonic rock, rock, mellow gold, soft rock",0.664,0.449,0.6890000000000001,Upbeat,A New World Record,1976-09-01,https://i.scdn.co/image/ab67616d00004851ee5b1065368b0981e3cb0a33
7vVIj8Tm1wCawjvwVZdeLD,Make It Last Forever (with Jacci McGhee),"['Keith Sweat', 'Jacci McGhee']","urban contemporary, contemporary r&b, new jack swing, r&b",0.506,0.494,0.511,Neutral,Make It Last Forever,1987,https://i.scdn.co/image/ab67616d0000b273b935ef18383d0a81d8f93a60
7vVyAypqxU7mF6DtJ4Yaui,I Want to Be Happy,['Bud Powell Trio'],"jazz trio, hard bop, bebop, jazz",0.672,0.452,0.406,Upbeat,,,
7vX5yphSQ7Drut4moiuIXv,Drunken Lullabies,['Flogging Molly'],"celtic rock, celtic punk, punk",0.861,0.386,0.966,Upbeat,Drunken Lullabies,2002-03-19,https://i.scdn.co/image/ab67616d0000b27336b436139d184fa65b20ce70
7vXHLCruXAcQsRHiZDN5Hn,Traveling Riverside Blues,['Robert Johnson'],"blues, acoustic blues, pre-war blues, traditional blues, delta blues",0.684,0.71,0.0388,Upbeat,King Of The Delta Blues,1936,https://i.scdn.co/image/ab67616d000048511dbb341963b1e8bd7eb57885
7vXKZJy7buchKnncu1meOh,Cuando Volveras,['Aventura'],"latin pop, latin hip hop, urbano latino, bachata dominicana, tropical, bachata",0.899,0.868,0.5770000000000001,Upbeat,Generation Next,1999,https://i.scdn.co/image/ab67616d0000b2734ced2cec7470960ad2385da7
7vYA9ET5AUqJt5pBbhKmcB,Don't Let Me Be Misunderstood,['The Animals'],"british invasion, hard rock, classic rock, album rock, protopunk, psychedelic rock, rock",0.518,0.513,0.775,Neutral,Animal Tracks,1965-09-01,https://i.scdn.co/image/ab67616d00004851b89d37d22e4d2392ee12898c
7vYPbMmcNhEtMeY4qrF7Pa,We Need a Little Christmas,['The New Christy Minstrels'],american folk revival,0.8029999999999999,0.657,0.455,Upbeat,A Child's Christmas,1949,https://i.scdn.co/image/ab67616d00004851c077499b59b3229066bbe499
7vbncEwhWfQes0OLEUeIxb,How Ya Like Me Now,['Kool Moe Dee'],Unknown,0.588,0.8759999999999999,0.823,Neutral,,,
7vcDJCAO356RYkCfiUozmE,Maldito duende,['Heroes Del Silencio'],"latin rock, musica aragonesa, spanish rock, rock en espanol, latin alternative",0.348,0.374,0.85,Sad,Senderos De Traición - Edición Especial,1990,https://i.scdn.co/image/ab67616d0000b27349a719f6078c1e3165c9c830
7vcepKD1pjulQvPOkiQmUe,DWYCK,"['Gang Starr', 'Nice & Smooth']","conscious hip hop, alternative hip hop, hardcore hip hop, east coast hip hop, bronx hip hop, hip hop",0.601,0.911,0.614,Upbeat,Hard To Earn,1994-03-08,https://i.scdn.co/image/ab67616d0000b273be9fa0b820bcd93392d4047b
7vgBmaIp7NEaq0iSJPJ3AL,White Christmas,"['Bing Crosby', 'Danny Kaye', 'Peggy Lee', 'Trudy Stevens']","easy listening, lounge, tin pan alley, adult standards, torch song, comic, swing, vocal jazz, big band",0.183,0.201,0.259,Sad,Selections From Irving Berlin's White Christmas,1954-01-01,https://i.scdn.co/image/ab67616d00004851beba2a8484aa025bb0607d66
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,"['Kanye West', 'PARTYNEXTDOOR']","r&b, hip hop, chicago rap, rap, urban contemporary",0.297,0.573,0.545,Sad,ye,2018-06-01,https://i.scdn.co/image/ab67616d0000b2730cd942c1a864afa4e92d04f2
7vggqxNKwd6xdRoYS0pQtM,Three Little Birds,['Bob Marley & The Wailers'],"roots reggae, reggae",0.626,0.825,0.494,Upbeat,Legend - The Best Of Bob Marley And The Wailers,2002-01-01,https://i.scdn.co/image/ab67616d0000b273413a6c2c7b296d98171e5e21
7vi8WVsQGQrzH0fw1hGFOo,Los Laureles (The Laurels),['Linda Ronstadt'],"heartland rock, country rock, folk, folk rock, singer-songwriter, mellow gold, soft rock",0.631,0.431,0.229,Upbeat,,,
7viT9kDjq8PIx57sRCID0b,Behave Yourself,"[""Booker T. & the M.G.'s""]","blues, memphis soul, instrumental funk, classic soul, traditional blues, soul, instrumental soul, southern soul",0.122,0.449,0.287,Sad,Green Onions,1962,https://i.scdn.co/image/ab67616d0000485146007ceff2f1c33c9b9ec19c
7vidktgNZFQylTgH1GEnMs,Cold as Ice,['Foreigner'],"hard rock, classic rock, album rock, glam metal, rock, mellow gold, soft rock",0.471,0.516,0.486,Neutral,Foreigner (Expanded),1977-03-08,https://i.scdn.co/image/ab67616d0000b2730ef24611a73e7be48f6c2802
7vifADJGSuCGQc2xmEzprL,Gonna Buy Me a Dog - Original Stereo Version; 2006 Remaster,['The Monkees'],"beatlesque, sunshine pop, bubblegum pop, classic rock, album rock, folk rock, rock, singer-songwriter, mellow gold, soft rock, rock-and-roll",0.935,0.5870000000000001,0.6829999999999999,Upbeat,The Monkees (Deluxe Edition),1966-10-10,https://i.scdn.co/image/ab67616d00004851a7a91f2f0e256aa36527eb85
7vlnvBX2t1eYdgVNkoremm,Quand Il Y A Une Femme Dans Un Coin,['Maurice Chevalier'],"cabaret, ye ye, vintage hollywood, vintage chanson",0.6890000000000001,0.408,0.242,Upbeat,Anthologie De La Chanson Francaise 1921,1921,https://i.scdn.co/image/ab67616d00004851b07ffc5f721d50fd93a96a51
7vmC7JVs2lGtdaE3vg8aPp,P.S. I Love You,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.334,0.511,0.0709,Sad,,,
7vn67zLZGH5Hxm1rHTLGvQ,Hollin - Remasterizado,['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.468,0.495,0.337,Neutral,"Época Acústica, Vol. 6 (Remasterizado)",1924-07-12,https://i.scdn.co/image/ab67616d00004851dbf090b4cb4072a068478efc
7vpfHVI0nN2BMvHdZAVw4W,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 40","['Ernst H. Gombrich', 'Christoph Waltz']",Unknown,0.611,0.7170000000000001,0.311,Upbeat,"Eine kurze Weltgeschichte für junge Leser, Von den Anfängen bis zum Mittelalter (ungekürzt)",1936,https://i.scdn.co/image/ab67616d00004851a7f7c32f669a5bf05df640a3
7vrALUTv5NVHt8cf0jhei6,I'm Stone In Love With You,['The Stylistics'],"motown, funk, disco, classic soul, philly soul, quiet storm, soul",0.862,0.655,0.369,Upbeat,The Best Of The Stylistics and More 30th Anniversary Edition,1975,https://i.scdn.co/image/ab67616d00004851ea305284da1df1a584498784
7vrIweMapxdothM6NNPYy5,Juliantla,['Joan Sebastian'],"grupera, musica mexicana, norteno, banda, ranchera",0.961,0.8340000000000001,0.648,Upbeat,,,
7vrLphPq4yjaX7jiDdd2Nc,Dig,['Mudvayne'],"rap metal, nu metal, alternative metal, industrial metal",0.271,0.623,0.983,Sad,L.D. 50,2000-08-13,https://i.scdn.co/image/ab67616d0000b27380caf18e0ad32956cd798510
7vtx3DgF2c21OZlXwBumLX,Cataclismo,['Javier Solís'],"mariachi, ranchera, bolero, bolero mexicano",0.6990000000000001,0.578,0.189,Upbeat,Payaso,1963,https://i.scdn.co/image/ab67616d00004851c752c39f9bb9d02fda8b2ef6
7vu0JkJh0ldukEYbTVcqd0,Issues,['Julia Michaels'],pop,0.455,0.728,0.415,Neutral,Nervous System,2017-07-28,https://i.scdn.co/image/ab67616d0000b273a5acfd33d055ca075b829cc1
7vuSGejUXpD365Nl9tyehq,Forget Me Nots,['Patrice Rushen'],"funk, jazz funk, post-disco, disco, classic soul, quiet storm, soul, p funk",0.963,0.912,0.534,Upbeat,Straight From The Heart,1982,https://i.scdn.co/image/ab67616d0000b27349c75fa3e440ca4aa5a53440
7vuVvDFhHH3h7QyLMagBoB,Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),"['Perry Como', 'Mitchell Ayres & His Orchestra', 'The Ray Charles Singers']","man's orchestra, easy listening, adult standards",0.535,0.695,0.145,Neutral,Pure Gold,1975-09-30,https://i.scdn.co/image/ab67616d00004851f59578709fd742ab6a48dccb
7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,"['Soul II Soul', 'Caron Wheeler']",british soul,0.672,0.8170000000000001,0.485,Upbeat,Keep On Movin',1989-01-01,https://i.scdn.co/image/ab67616d0000b2732c6504b9f170161d93079e25
7vySXLEg91xiAi8J0Qiqwv,The Impossible Dream (The Quest),['Frank Sinatra'],"easy listening, adult standards, lounge",0.327,0.344,0.191,Sad,That's Life,1966-11,https://i.scdn.co/image/ab67616d000048515c21d73934bb9760a2f791a2
7w04gIWA7mIbqR03Ghyrkl,Night Prowler,['AC/DC'],"hard rock, rock, australian rock",0.482,0.251,0.73,Neutral,Highway to Hell,1979-07-27,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0
7w0CEIlW8kcomXPgxQ55Hj,I Will Be Here,['Steven Curtis Chapman'],"christian alternative rock, christian music, ccm",0.248,0.475,0.186,Sad,More To This Life,1989-01-01,https://i.scdn.co/image/ab67616d0000b2735bbfe742e4d5b6320e4a580a
7w117MsdYYuLAavbUU0wU3,Do You Hear What I Hear?,['Jack Jones'],"easy listening, adult standards",0.311,0.304,0.341,Sad,,,
7w1OJlqxiRxnC4ct8yNN1n,Questions,['Buffalo Springfield'],"blues rock, country rock, classic rock, folk, album rock, folk rock, southern rock, psychedelic rock, rock, mellow gold, soft rock",0.831,0.581,0.509,Upbeat,Last Time Around,1968,https://i.scdn.co/image/ab67616d000048510123cb16045fb48bf5e408ab
7w2s5Wj0LPNhUkVCt8av09,Just My Imagination (Running Away With Me) - Remastered,['The Rolling Stones'],"rock, classic rock, album rock, british invasion",0.792,0.452,0.908,Upbeat,Some Girls,1978-06-09,https://i.scdn.co/image/ab67616d0000b27305c7aec05eabf142cc33b936
7w5GAUVhimHVPSwTsPnxq5,Sail Away,['David Gray'],"neo mellow, permanent wave",0.188,0.6509999999999999,0.568,Sad,White Ladder,1998-11-27,https://i.scdn.co/image/ab67616d0000b273248a1fed548434258c112e34
7w5cxTEzp1rfV3KCy0Bd5N,Home,['Edward Sharpe & The Magnetic Zeros'],"stomp and holler, la indie",0.1369999999999999,0.542,0.589,Sad,Up from Below,2009-07-14,https://i.scdn.co/image/ab67616d0000b273e0dd719897dd60694ce7593d
7w6PJe5KBPyvuRYxFkPssC,No More Tears,['Ozzy Osbourne'],"alternative metal, hard rock, classic rock, album rock, birmingham metal, glam metal, rock, metal",0.315,0.346,0.7490000000000001,Sad,No More Tears (Expanded Edition),1991-09-17,https://i.scdn.co/image/ab67616d0000b273c2b61984b54ad58c8d6fdd19
7w6jfKa1nijZVV7y0LkJgW,Cherokee,['Sarah Vaughan'],"torch song, jazz, vocal jazz",0.853,0.415,0.5820000000000001,Upbeat,In The Land Of Hi-Fi,1955-01-01,https://i.scdn.co/image/ab67616d0000485141d90c096272e414cb21bf28
7w7FBCoVfBNxPmmCDSBaAh,Cinquième Gnossiène,"['Erik Satie', 'Daniel Varsano']","impressionism, classical, early avant garde, post-romantic era, french classical piano, early modern classical",0.256,0.395,0.0279,Sad,Erik Satie & Friends,2016-04-01,https://i.scdn.co/image/ab67616d000048510d3d783124fd96e37b6feee4
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],"indietronica, rock, modern alternative rock, modern rock",0.965,0.733,0.71,Upbeat,Torches,2011-05-23,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5
7w8i7M5gqPYY2ug4Uk8cDI,Freeway,"['Gerry Mulligan Quartet', 'Chet Baker']","cool jazz, jazz trumpet, jazz, hard bop, vocal jazz, bebop, jazz quartet",0.885,0.515,0.475,Upbeat,Gerry Mulligan Quartet Vol.1 (Expanded Edition),1952-01-01,https://i.scdn.co/image/ab67616d0000485172af4a9b46118c869296f4c8
7w9UVaR8xD5wcDJev2PG8q,I Married an Angel,['Chet Baker'],"vocal jazz, jazz trumpet, jazz, cool jazz",0.303,0.251,0.146,Sad,Love Songs,1954,https://i.scdn.co/image/ab67616d00004851ca190f6f3c2e9085bfc1111b
7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,['USHER'],"dance pop, contemporary r&b, south carolina hip hop, r&b, pop, atl hip hop, rap, urban contemporary",0.7020000000000001,0.845,0.467,Upbeat,Confessions (Expanded Edition),2004-03-23,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
7wC4EW11mBVxDK3xdC7FTf,I'm A Loser - Remastered 2009,['The Beatles'],"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.856,0.4920000000000001,0.628,Upbeat,Beatles For Sale - Remastered,1964-12-04,https://i.scdn.co/image/ab67616d0000485155612ece447bec5d62c68375
7wDmHqScAkBB8UvRDmD5Fo,Palabra De Honor,['Luis Miguel'],"latin pop, bolero",0.332,0.486,0.6629999999999999,Sad,14 Grandes Exitos,1989-11-27,https://i.scdn.co/image/ab67616d0000b273eaf45540d44d4d2bcc70db12
7wFVY2DZR2NPKrVHjFDnXK,The Gallis Pole,['Lead Belly'],"country blues, acoustic blues, traditional blues, texas blues, blues, delta blues",0.961,0.5720000000000001,0.158,Upbeat,The Tradition Masters: Lead Belly,1939-09-03,https://i.scdn.co/image/ab67616d000048513d4d818767af61139f0065aa
7wGl806edcp34SOk5r7DEG,(There's No Place Like) Home For The Holidays,['Carpenters'],"adult standards, mellow gold, soft rock",0.428,0.287,0.296,Neutral,Christmas Portrait (Special Edition/Reissue),1978-10-13,https://i.scdn.co/image/ab67616d0000b273d044360064a0177e4208a870
7wIaLkbQzG6HMnE28etnif,I Swear,['John Michael Montgomery'],"country road, contemporary country, country",0.266,0.628,0.496,Sad,Kickin' It Up,1994-01-14,https://i.scdn.co/image/ab67616d0000b273a4835a373628cd12b67ea9b2
7wJ8j011bu1y89jAboqHcB,Dry Bones - 2020 Remaster,['Bascom Lamar Lunsford'],"banjo, appalachian folk, country gospel, vintage old-time, vintage country folk, traditional folk",0.748,0.614,0.263,Upbeat,Dry Bones (2020 Remaster),1928,https://i.scdn.co/image/ab67616d00004851346dcc89438deddc7f71be51
7wJeXISGGTLVv2kBPtCJHw,When Somebody Loves You Back,['Teddy Pendergrass'],"motown, funk, classic soul, philly soul, quiet storm, soul, urban contemporary",0.919,0.71,0.581,Upbeat,Life Is A Song Worth Singing (Expanded Edition),1978-06-02,https://i.scdn.co/image/ab67616d0000b27307ec89e91af9c2688471d6ba
7wJpqjqk8QbHpCakY1ZacY,At Seventeen - Remastered,['Janis Ian'],"folk, singer-songwriter",0.336,0.616,0.271,Sad,Between the Lines (Remastered),1975-03-01,https://i.scdn.co/image/ab67616d00004851b8e0137a5b9473f98b884f01
7wK3vFraZXIjVxOqObajAL,スポーツマン (2019 Remastering),['Haruomi Hosono'],Unknown,0.82,0.81,0.841,Upbeat,,,
7wL9EVloIobMw22rT7Ve8x,Man in Black,['Johnny Cash'],"arkansas country, rock, outlaw country",0.89,0.6759999999999999,0.58,Upbeat,Man In Black,1971-05-26,https://i.scdn.co/image/ab67616d00004851c0758da80c7f77ea349b6add
7wLRmjiDYI6flIVzboUqSV,You've Really Got A Hold On Me,['The Miracles'],"rhythm and blues, motown, disco, classic soul, quiet storm, soul, southern soul",0.5670000000000001,0.68,0.448,Neutral,The Fabulous Miracles,1963-01-01,https://i.scdn.co/image/ab67616d000048510e6d387b91f2bf0dde0fadf9
7wLtyMDljwAziOVC9d3FOh,The Last Time,['Andrew Oldham Orchestra'],Unknown,0.7290000000000001,0.294,0.919,Upbeat,,,
7wLzlhL0tb3GhPhnIz7IpQ,Most of the Time,['Bob Dylan'],"country rock, classic rock, folk, folk rock, rock, singer-songwriter, roots rock",0.266,0.546,0.624,Sad,,,
7wMwo4HJIFVCLtljKRMb6D,Buena Suerte - Remasterizado,['Ignacio Corsini'],vintage tango,0.506,0.588,0.0652,Neutral,"Colección Completa, Vol. 8 (Remasterizado)",1925-04-25,https://i.scdn.co/image/ab67616d000048518ee11232b0577c5c974da200
